Device Name,Time,Frequency,Today kWh,Today Cost,Month kWh,Month Cost,tCO2,Energy kWh,RYB Phase Voltage,Line Voltage,Average Current,Power Factor,Average Power,RYB Phase Current,RYB Phase Power,RYB Phase PF
EM Lab-2 (3 Phase),"Jul 27 2025, 17:00:00",50.06,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 239.74, Y: 245.12, B: 246.40",422.11,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 16:00:00",50.15,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 238.51, Y: 240.84, B: 246.17",418.91,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 15:00:00",50.04,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 244.36, Y: 249.92, B: 254.17",432.08,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 14:00:00",50.39,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 249.20, Y: 257.32, B: 259.09",442.16,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 13:00:00",50.07,0.12,1.20,104.58,1045.80,0.08,4909933.00,"R: 248.44, Y: 255.69, B: 257.11",439.53,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 12:00:00",50.06,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 248.27, Y: 256.89, B: 258.82",441.24,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 11:00:00",50.09,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 243.57, Y: 253.04, B: 253.28",433.05,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 10:00:00",50.05,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 247.50, Y: 254.19, B: 255.61",436.83,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 09:00:00",50.01,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 239.27, Y: 243.78, B: 246.39",421.13,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 08:00:00",50.02,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 236.71, Y: 241.75, B: 244.07",417.30,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 07:00:00",49.99,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 238.14, Y: 238.19, B: 242.19",414.78,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 06:00:00",50.05,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 236.14, Y: 238.52, B: 238.94",412.01,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 27 2025, 05:00:00",50.02,0.00,0.00,104.46,1044.60,0.08,4909813.00,"R: 236.14, Y: 240.27, B: 241.12",414.15,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 23:00:00",49.98,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 234.41, Y: 238.77, B: 240.21",412.05,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 22:00:00",50.04,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 236.20, Y: 237.66, B: 239.46",411.86,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 21:00:00",49.99,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 236.68, Y: 239.02, B: 238.39",412.06,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 20:00:00",50.01,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 236.79, Y: 239.63, B: 239.36",413.19,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 19:00:00",50.06,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 234.98, Y: 239.03, B: 240.50",412.51,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 18:00:00",50.05,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 237.69, Y: 239.94, B: 242.44",415.62,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 17:00:00",50.02,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 237.90, Y: 239.74, B: 242.07",415.45,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 16:00:00",50.13,3.34,33.40,104.46,1044.60,0.08,4909813.00,"R: 239.32, Y: 245.61, B: 243.89",420.75,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 15:00:00",49.90,2.73,27.30,103.85,1038.50,0.08,4909203.00,"R: 243.19, Y: 249.72, B: 244.79",425.97,1.42,0.68,0.71,"R: 1.35, Y: 1.44, B: 1.47","R: 222.83, Y: 223.88, B: 264.12","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 14:00:00",49.91,1.66,16.60,102.78,1027.80,0.08,4908131.00,"R: 238.62, Y: 247.21, B: 242.35",420.51,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 13:00:00",50.08,1.66,16.60,102.78,1027.80,0.08,4908131.00,"R: 237.73, Y: 250.03, B: 241.64",421.21,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 12:00:00",50.01,1.66,16.60,102.78,1027.80,0.08,4908131.00,"R: 237.78, Y: 243.46, B: 239.98",415.33,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 11:00:00",50.20,1.13,11.30,102.25,1022.50,0.08,4907602.00,"R: 243.39, Y: 255.21, B: 249.33",431.93,4.22,0.56,1.76,"R: 4.13, Y: 4.44, B: 4.25","R: 567.58, Y: 646.62, B: 672.45","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 09:00:00",50.04,0.00,0.00,101.12,1011.20,0.08,4906474.00,"R: 236.45, Y: 244.42, B: 237.23",415.00,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 08:00:00",50.03,0.00,0.00,101.12,1011.20,0.08,4906474.00,"R: 239.34, Y: 242.21, B: 239.19",416.23,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 07:00:00",49.96,0.00,0.00,101.12,1011.20,0.08,4906474.00,"R: 238.81, Y: 241.08, B: 241.65",416.55,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 06:00:00",50.05,0.00,0.00,101.12,1011.20,0.08,4906474.00,"R: 237.81, Y: 239.60, B: 239.54",413.85,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 26 2025, 05:00:00",50.04,0.00,0.00,101.12,1011.20,0.08,4906474.00,"R: 239.69, Y: 240.94, B: 243.04",417.69,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 23:00:00",50.01,4.24,42.40,101.05,1010.50,0.08,4906404.00,"R: 238.54, Y: 241.56, B: 245.53",418.96,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 22:00:00",50.02,4.24,42.40,101.05,1010.50,0.08,4906404.00,"R: 235.28, Y: 241.52, B: 241.88",414.73,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 21:00:00",50.01,4.24,42.40,101.05,1010.50,0.08,4906404.00,"R: 233.77, Y: 237.99, B: 238.93",410.32,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 20:00:00",50.06,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 236.85, Y: 243.25, B: 241.86",416.94,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 19:00:00",50.10,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 236.59, Y: 242.11, B: 241.47",415.43,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 18:00:00",50.13,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 237.56, Y: 243.03, B: 243.13",417.92,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 17:00:00",50.06,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 240.53, Y: 238.91, B: 246.75",420.45,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 16:00:00",49.98,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 239.40, Y: 243.83, B: 243.06",419.38,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 15:00:00",50.01,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 235.22, Y: 241.43, B: 235.17",410.69,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 14:00:00",50.02,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 235.94, Y: 242.24, B: 237.77",413.02,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 13:00:00",50.06,4.17,41.70,100.98,1009.80,0.08,4906333.00,"R: 236.76, Y: 239.14, B: 241.71",414.06,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 12:00:00",49.95,3.95,39.50,100.76,1007.60,0.08,4906114.00,"R: 236.84, Y: 241.73, B: 236.77",412.01,1.48,0.73,0.77,"R: 1.43, Y: 1.51, B: 1.54","R: 251.55, Y: 249.67, B: 279.75","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 11:00:00",49.98,2.11,21.10,98.92,989.20,0.07,4904276.00,"R: 233.08, Y: 242.19, B: 232.58",409.14,3.74,0.72,1.90,"R: 8.36, Y: 1.45, B: 1.37","R: 1390.56, Y: 280.18, B: 291.72","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 10:00:00",49.98,0.49,4.90,97.30,973.00,0.07,4902659.00,"R: 233.02, Y: 237.74, B: 227.79",403.13,0.16,0.62,0.07,"R: 0.18, Y: 0.11, B: 0.20","R: 34.87, Y: 11.79, B: 23.96","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 08:00:00",49.98,0.00,0.00,96.81,968.10,0.07,4902165.00,"R: 237.29, Y: 240.75, B: 235.78",412.43,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 07:00:00",49.96,0.00,0.00,96.81,968.10,0.07,4902165.00,"R: 237.94, Y: 238.73, B: 242.32",415.44,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 06:00:00",50.04,0.00,0.00,96.81,968.10,0.07,4902165.00,"R: 237.06, Y: 234.78, B: 235.76",408.72,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 25 2025, 05:00:00",49.94,0.00,0.00,96.81,968.10,0.07,4902165.00,"R: 238.67, Y: 237.66, B: 241.91",414.68,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 23:00:00",50.03,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 238.81, Y: 243.72, B: 243.44",419.88,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 22:00:00",50.09,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 235.78, Y: 238.96, B: 244.09",414.69,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 21:00:00",50.00,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 237.15, Y: 238.36, B: 240.16",413.23,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 20:00:00",50.05,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 238.57, Y: 240.78, B: 242.52",416.81,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 19:00:00",50.10,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 237.23, Y: 242.61, B: 246.03",419.58,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 18:00:00",50.07,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 235.45, Y: 239.93, B: 242.30",414.30,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 16:00:00",50.04,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 238.64, Y: 243.97, B: 243.81",419.36,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 14:00:00",50.00,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 235.85, Y: 246.30, B: 248.40",422.51,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 13:00:00",50.10,3.90,39.00,96.81,968.10,0.07,4902165.00,"R: 241.69, Y: 241.97, B: 241.69",418.50,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 12:00:00",49.94,3.68,36.80,96.60,966.00,0.07,4901951.00,"R: 235.27, Y: 249.29, B: 245.67",421.80,5.76,0.72,3.04,"R: 5.63, Y: 5.77, B: 6.06","R: 937.16, Y: 1196.90, B: 1043.09","R: 0.69, Y: 0.80, B: 0.68"
EM Lab-2 (3 Phase),"Jul 24 2025, 11:00:00",49.99,0.93,9.30,93.84,938.40,0.07,4899198.00,"R: 230.24, Y: 241.17, B: 240.61",411.22,3.74,0.48,1.29,"R: 3.72, Y: 3.90, B: 3.56","R: 332.56, Y: 431.04, B: 518.13","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 09:00:00",50.03,0.00,0.00,92.91,929.10,0.07,4898268.00,"R: 233.06, Y: 238.58, B: 233.45",406.81,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 08:00:00",50.04,0.00,0.00,92.91,929.10,0.07,4898268.00,"R: 238.59, Y: 241.49, B: 237.86",414.21,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 07:00:00",49.99,0.00,0.00,92.91,929.10,0.07,4898268.00,"R: 237.02, Y: 239.73, B: 240.40",414.38,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 06:00:00",50.00,0.00,0.00,92.91,929.10,0.07,4898268.00,"R: 236.43, Y: 236.80, B: 238.25",410.83,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 24 2025, 05:00:00",50.09,0.00,0.00,92.91,929.10,0.07,4898268.00,"R: 238.67, Y: 238.08, B: 240.28",414.00,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 23:00:00",50.01,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 238.11, Y: 241.17, B: 241.57",416.10,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 22:00:00",50.05,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 235.43, Y: 237.39, B: 240.61",411.89,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 21:00:00",50.02,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 234.78, Y: 239.68, B: 241.40",413.22,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 20:00:00",50.05,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 236.16, Y: 240.52, B: 242.26",415.02,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 19:00:00",50.05,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 234.75, Y: 240.63, B: 240.91",413.80,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 18:00:00",50.07,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 234.96, Y: 240.30, B: 242.01",414.26,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 17:00:00",49.97,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 237.28, Y: 239.01, B: 242.96",415.32,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 16:00:00",50.05,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 240.15, Y: 245.97, B: 245.04",422.22,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 15:00:00",49.96,1.68,16.80,92.91,929.10,0.07,4898268.00,"R: 236.22, Y: 240.77, B: 239.46",413.42,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 13:00:00",50.21,1.63,16.30,92.87,928.70,0.07,4898222.00,"R: 246.12, Y: 251.48, B: 248.15",430.02,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 12:00:00",50.07,1.63,16.30,92.87,928.70,0.07,4898222.00,"R: 237.72, Y: 242.83, B: 238.90",415.18,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 11:00:00",50.01,0.99,9.90,92.23,922.30,0.07,4897585.00,"R: 236.70, Y: 237.51, B: 235.96",409.97,1.51,0.74,0.79,"R: 1.45, Y: 1.54, B: 1.53","R: 254.19, Y: 260.53, B: 274.22","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 09:00:00",50.08,0.00,0.00,91.24,912.40,0.07,4896591.00,"R: 232.33, Y: 235.63, B: 230.30",403.15,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 08:00:00",50.14,0.00,0.00,91.24,912.40,0.07,4896591.00,"R: 238.33, Y: 240.25, B: 239.78",414.87,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 07:00:00",50.03,0.00,0.00,91.24,912.40,0.07,4896591.00,"R: 238.73, Y: 238.74, B: 242.74",415.82,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 06:00:00",50.04,0.00,0.00,91.24,912.40,0.07,4896591.00,"R: 240.91, Y: 238.51, B: 239.95",415.23,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
EM Lab-2 (3 Phase),"Jul 23 2025, 05:00:00",49.99,0.00,0.00,91.24,912.40,0.07,4896591.00,"R: 235.69, Y: 239.48, B: 242.17",414.12,0.00,nan,0.00,"R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00","R: 0.00, Y: 0.00, B: 0.00"
